business_date,country_code,location_id,location_name,unit_id,unit_name,transaction_id,transaction_line_id,transaction_completed_ts,product_id,product_name,product_category,is_combo,quantity,gross_sales,discount_amount,tax_amount,discount_type,discount_name,line_status,is_priced_product,is_kitchen_instruction,source_sequence,source_update_ts,extraction_ts,source_file_name
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003170,T0000003170-002,2026-01-08T22:04:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,4.0,4.54,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T22:09:00+00:00,2026-01-09T00:04:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003171,T0000003171-001,2026-01-08T22:40:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.0,1.52,NONE,No Discount,completed,True,False,1,2026-01-08T22:45:00+00:00,2026-01-09T00:40:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003172,T0000003172-001,2026-01-08T18:47:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.0,0.48,NONE,No Discount,completed,True,False,1,2026-01-08T18:52:00+00:00,2026-01-08T20:47:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003172,T0000003172-002,2026-01-08T18:47:00+00:00,K003,Extra Hot,Kitchen Instruction,True,1,0.0,0.0,0.0,NONE,No Discount,completed,False,True,1,2026-01-08T18:52:00+00:00,2026-01-08T20:47:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003172,T0000003172-003,2026-01-08T18:47:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.0,1.92,NONE,No Discount,completed,True,False,1,2026-01-08T18:52:00+00:00,2026-01-08T20:47:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003173,T0000003173-001,2026-01-08T11:35:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.0,0.76,NONE,No Discount,completed,True,False,1,2026-01-08T11:40:00+00:00,2026-01-08T13:35:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003173,T0000003173-002,2026-01-08T11:35:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,0.0,2.32,NONE,No Discount,completed,True,False,1,2026-01-08T11:40:00+00:00,2026-01-08T13:35:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003173,T0000003173-003,2026-01-08T11:35:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,0.0,3.9,NONE,No Discount,completed,True,False,1,2026-01-08T11:40:00+00:00,2026-01-08T13:35:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003174,T0000003174-001,2026-01-08T18:38:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.71,1.94,PROMO,Breakfast Combo Promo,cancelled,True,False,1,2026-01-08T18:43:00+00:00,2026-01-08T20:38:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003174,T0000003174-002,2026-01-08T18:38:00+00:00,P007,Croissant,Bakery,False,3,8.85,1.33,1.5,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T18:43:00+00:00,2026-01-08T20:38:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003175,T0000003175-001,2026-01-08T15:00:00+00:00,P007,Croissant,Bakery,False,2,5.9,0.59,1.06,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T15:05:00+00:00,2026-01-08T17:00:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003175,T0000003175-002,2026-01-08T15:00:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.76,1.37,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T15:05:00+00:00,2026-01-08T17:00:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003175,T0000003175-003,2026-01-08T15:00:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,2.67,4.81,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T15:05:00+00:00,2026-01-08T17:00:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003176,T0000003176-001,2026-01-08T12:29:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.0,1.3,NONE,No Discount,completed,True,False,1,2026-01-08T12:34:00+00:00,2026-01-08T14:29:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003177,T0000003177-001,2026-01-08T13:47:00+00:00,K002,With Ice,Kitchen Instruction,False,1,0.0,0.0,0.0,STAFF,Airport Staff 10%,completed,False,True,1,2026-01-08T13:52:00+00:00,2026-01-08T15:47:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003178,T0000003178-001,2026-01-08T10:05:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.9,1.14,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T10:10:00+00:00,2026-01-08T12:05:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003178,T0000003178-002,2026-01-08T10:05:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.6,0.36,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T10:10:00+00:00,2026-01-08T12:05:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003178,T0000003178-003,2026-01-08T10:05:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,6.68,4.01,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T10:10:00+00:00,2026-01-08T12:05:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003179,T0000003179-001,2026-01-08T21:47:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,STAFF,Airport Staff 10%,completed,False,True,1,2026-01-08T21:52:00+00:00,2026-01-08T23:47:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003180,T0000003180-001,2026-01-08T06:48:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,0.91,2.1,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T06:53:00+00:00,2026-01-08T08:48:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003180,T0000003180-002,2026-01-08T06:48:00+00:00,P007,Croissant,Bakery,False,3,8.85,0.71,1.63,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T06:53:00+00:00,2026-01-08T08:48:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003180,T0000003180-003,2026-01-08T06:48:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.77,1.77,LOYALTY,Loyalty App Offer,cancelled,True,False,1,2026-01-08T06:53:00+00:00,2026-01-08T08:48:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003181,T0000003181-001,2026-01-08T10:23:00+00:00,P004,Breakfast Combo,Combo,True,1,8.9,0.89,1.6,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T10:28:00+00:00,2026-01-08T12:23:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003182,T0000003182-001,2026-01-08T07:25:00+00:00,P004,Breakfast Combo,Combo,True,1,8.9,0.71,1.64,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T07:30:00+00:00,2026-01-08T09:25:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003182,T0000003182-002,2026-01-08T07:25:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.19,0.44,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T07:30:00+00:00,2026-01-08T09:25:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003182,T0000003182-003,2026-01-08T07:25:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.26,0.59,LOYALTY,Loyalty App Offer,cancelled,True,False,1,2026-01-08T07:30:00+00:00,2026-01-08T09:25:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003183,T0000003183-001,2026-01-08T08:09:00+00:00,P007,Croissant,Bakery,False,2,5.9,0.47,1.09,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T08:14:00+00:00,2026-01-08T10:09:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003183,T0000003183-002,2026-01-08T08:09:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.26,0.59,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T08:14:00+00:00,2026-01-08T10:09:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003184,T0000003184-001,2026-01-08T18:52:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.96,1.73,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T18:57:00+00:00,2026-01-08T20:52:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003184,T0000003184-002,2026-01-08T18:52:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.32,0.58,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T18:57:00+00:00,2026-01-08T20:52:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003185,T0000003185-001,2026-01-08T14:35:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.65,1.17,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T14:40:00+00:00,2026-01-08T16:35:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003186,T0000003186-001,2026-01-08T16:28:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,2.9,1.74,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T16:33:00+00:00,2026-01-08T18:28:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003186,T0000003186-002,2026-01-08T16:28:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,2.4,1.44,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T16:33:00+00:00,2026-01-08T18:28:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003187,T0000003187-001,2026-01-08T15:23:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.96,1.73,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T15:28:00+00:00,2026-01-08T17:23:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003188,T0000003188-001,2026-01-08T20:59:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.95,0.57,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T21:04:00+00:00,2026-01-08T22:59:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003189,T0000003189-001,2026-01-08T05:58:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,1.44,1.63,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T06:03:00+00:00,2026-01-08T07:58:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003189,T0000003189-002,2026-01-08T05:58:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,4.0,4.54,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T06:03:00+00:00,2026-01-08T07:58:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003190,T0000003190-001,2026-01-08T18:29:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.0,1.92,NONE,No Discount,completed,True,False,1,2026-01-08T18:34:00+00:00,2026-01-08T20:29:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003190,T0000003190-002,2026-01-08T18:29:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.0,1.52,NONE,No Discount,completed,True,False,1,2026-01-08T18:34:00+00:00,2026-01-08T20:29:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,QA,LOC023,QA Airport Terminal 1,LOC023-U01,Food Hall,T0000003190,T0000003190-003,2026-01-08T18:29:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,0.0,3.9,NONE,No Discount,completed,True,False,1,2026-01-08T18:34:00+00:00,2026-01-08T20:29:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003191,T0000003191-001,2026-01-08T08:09:00+00:00,P004,Breakfast Combo,Combo,True,2,17.8,2.67,3.03,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T08:14:00+00:00,2026-01-08T10:09:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003191,T0000003191-002,2026-01-08T08:09:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.72,0.82,PROMO,Breakfast Combo Promo,cancelled,True,False,1,2026-01-08T08:14:00+00:00,2026-01-08T10:09:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003191,T0000003191-003,2026-01-08T08:09:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,1.44,1.63,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T08:14:00+00:00,2026-01-08T10:09:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003192,T0000003192-001,2026-01-08T19:27:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,1.16,2.09,STAFF,Airport Staff 10%,cancelled,True,False,1,2026-01-08T19:32:00+00:00,2026-01-08T21:27:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003193,T0000003193-001,2026-01-08T19:48:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,0.0,3.9,NONE,No Discount,completed,True,False,1,2026-01-08T19:53:00+00:00,2026-01-08T21:48:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003193,T0000003193-002,2026-01-08T19:48:00+00:00,P007,Croissant,Bakery,False,3,8.85,0.0,1.77,NONE,No Discount,completed,True,False,1,2026-01-08T19:53:00+00:00,2026-01-08T21:48:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003194,T0000003194-001,2026-01-08T06:29:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.14,1.29,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T06:34:00+00:00,2026-01-08T08:29:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003194,T0000003194-002,2026-01-08T06:29:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.57,0.65,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T06:34:00+00:00,2026-01-08T08:29:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003195,T0000003195-001,2026-01-08T21:11:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.0,1.92,NONE,No Discount,completed,True,False,1,2026-01-08T21:16:00+00:00,2026-01-08T23:11:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003195,T0000003195-002,2026-01-08T21:11:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,0.0,3.9,NONE,No Discount,completed,True,False,1,2026-01-08T21:16:00+00:00,2026-01-08T23:11:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003195,T0000003195-003,2026-01-08T21:11:00+00:00,P006,Bottled Water,Cold Drinks,False,3,7.2,0.0,1.44,NONE,No Discount,completed,True,False,1,2026-01-08T21:16:00+00:00,2026-01-08T23:11:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003196,T0000003196-001,2026-01-08T07:03:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.52,1.2,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T07:08:00+00:00,2026-01-08T09:03:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003197,T0000003197-001,2026-01-08T11:13:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.14,2.05,STAFF,Airport Staff 10%,cancelled,True,False,1,2026-01-08T11:18:00+00:00,2026-01-08T13:13:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003197,T0000003197-002,2026-01-08T11:13:00+00:00,P004,Breakfast Combo,Combo,True,2,17.8,1.78,3.2,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T11:18:00+00:00,2026-01-08T13:13:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003197,T0000003197-003,2026-01-08T11:13:00+00:00,P003,Chicken Sandwich,Food,False,2,13.0,1.3,2.34,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T11:18:00+00:00,2026-01-08T13:13:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003198,T0000003198-001,2026-01-08T06:24:00+00:00,P004,Breakfast Combo,Combo,True,2,17.8,1.78,3.2,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T06:29:00+00:00,2026-01-08T08:24:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003199,T0000003199-001,2026-01-08T19:32:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,2.14,4.91,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T19:37:00+00:00,2026-01-08T21:32:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003199,T0000003199-002,2026-01-08T19:32:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.3,0.7,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T19:37:00+00:00,2026-01-08T21:32:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003200,T0000003200-001,2026-01-08T05:11:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,1.95,3.51,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-08T05:16:00+00:00,2026-01-08T07:11:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003201,T0000003201-001,2026-01-08T08:01:00+00:00,P007,Croissant,Bakery,False,2,5.9,1.48,0.89,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T08:06:00+00:00,2026-01-08T10:01:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003201,T0000003201-002,2026-01-08T08:01:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,2.9,1.74,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T08:06:00+00:00,2026-01-08T10:01:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003201,T0000003201-003,2026-01-08T08:01:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,WASTE,End of Day Markdown,completed,False,True,1,2026-01-08T08:06:00+00:00,2026-01-08T10:01:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003202,T0000003202-001,2026-01-08T18:21:00+00:00,P005,Vegan Wrap,Food,False,3,17.4,0.0,3.48,NONE,No Discount,completed,True,False,1,2026-01-08T18:26:00+00:00,2026-01-08T20:21:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003202,T0000003202-002,2026-01-08T18:21:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.0,0.64,NONE,No Discount,completed,True,False,1,2026-01-08T18:26:00+00:00,2026-01-08T20:21:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003202,T0000003202-003,2026-01-08T18:21:00+00:00,K003,Extra Hot,Kitchen Instruction,False,1,0.0,0.0,0.0,NONE,No Discount,returned,False,True,1,2026-01-08T18:26:00+00:00,2026-01-08T20:21:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003203,T0000003203-001,2026-01-08T09:08:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.95,0.57,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T09:13:00+00:00,2026-01-08T11:08:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003203,T0000003203-002,2026-01-08T09:08:00+00:00,P002,Americano,Hot Drinks,False,2,6.4,1.6,0.96,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T09:13:00+00:00,2026-01-08T11:08:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003204,T0000003204-001,2026-01-08T09:04:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.95,0.57,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T09:09:00+00:00,2026-01-08T11:04:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003205,T0000003205-001,2026-01-08T19:56:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.61,1.4,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T20:01:00+00:00,2026-01-08T21:56:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003206,T0000003206-001,2026-01-08T05:22:00+00:00,P006,Bottled Water,Cold Drinks,True,1,2.4,0.19,0.44,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-08T05:27:00+00:00,2026-01-08T07:22:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003207,T0000003207-001,2026-01-08T10:22:00+00:00,P005,Vegan Wrap,Food,False,1,5.8,1.45,0.87,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T10:27:00+00:00,2026-01-08T12:22:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003207,T0000003207-002,2026-01-08T10:22:00+00:00,P007,Croissant,Bakery,False,3,8.85,2.21,1.33,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T10:27:00+00:00,2026-01-08T12:22:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003207,T0000003207-003,2026-01-08T10:22:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,2.85,1.71,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T10:27:00+00:00,2026-01-08T12:22:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003208,T0000003208-001,2026-01-08T20:55:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.48,0.54,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-08T21:00:00+00:00,2026-01-08T22:55:00+00:00,oracle_sales_2026-01-08_run_01.csv
2026-01-08,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000003209,T0000003209-001,2026-01-08T11:36:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,4.88,2.93,WASTE,End of Day Markdown,completed,True,False,1,2026-01-08T11:41:00+00:00,2026-01-08T13:36:00+00:00,oracle_sales_2026-01-08_run_01.csv
